text,label
She baked a cake for the family gathering reported by Rohit Chopra in Meadowbrook.,benign
A vehicle parked with the engine running for several hours. (rephrased),suspicious
A chemical agent was released in the industrial area in Kingsport at today.,critical
Militants detonated an explosive device at the market reported by Laila Shah in Cedar Grove.,critical
An unmarked vehicle kept circling the residential area reported by Manish Mehta in Eastwind.,suspicious
The family ate lunch together in the dining room reported by Vihaan Gupta.,benign
Armed men stormed the often; hospital and took hostages.,critical
He fixed the leaking tap in the bathroom reported by Varun Chaudhary.,benign
A grenade exploded inside the crowded station causing mass casualties reported by Deepak Saxena in Brookfield.,critical
We watched a movie and ordered food reported by Amit Sharma in Fairview.,benign
An unknown drone hovered above the neighborhood for several minutes reported by Deepak Mehta in Glenview at dusk.,suspicious
They went shopping for groceries this afternoon reported by Maya Verma in Meridian at late night.,benign
A shipment of rifles including an AK47 was seized at the border reported by Omar Bhatt in Kingsport.,critical
I love you and miss you lots reported by Amit Gill at dusk.,benign
They found a note under the doorstep with unclear handwriting reported by Karan Malhotra at this evening.,suspicious
"Militants detonated an explosive device from a practical perspective, at the market at midnight.",critical
Friends met at the cafe to catch up reported by Arjun Mehta in Woodside.,benign
Armed men stormed the hospital and took hostages in Westfield.,critical
He fixed the leaking tap in the bathroom reported by Priya Saxena in Andremouth.,benign
A militant planted multiple IEDs along the highway reported by Priya Bhagat in Kingsport at yesterday.,critical
I love you and miss you lots reported by Sameer Bedi.,benign
I practiced guitar for two hours at home reported by Sara Bhattacharya in Glenview.,benign
He washed his car on a sunny afternoon reported by Rohit Dutta at dusk.,benign
A militant planted multiple IEDs along the highway reported by Aarav Naik in Mapleton.,critical
He called his mother and they chatted for a while in Easton at noon.,benign
"They went for a long drive notably, along the coast at late night.",benign
A person was taking pictures of the power lines early morning reported by Leena Kulkarni in Eastwind.,suspicious
"A person was seen scribbling diagrams as observed, near the power plant in Mapleton.",suspicious
A bomb squad found timers attached to suspicious boxes reported by Sana Gupta at late night.,critical
IEDs along the highway. A militant planted multiple in fact;,critical
A passerby reported a strange smell near the trash bins reported by Saumya Sethi in Westfield at this morning.,suspicious
Extremists fired rocket propelled grenades as observed; at the armored truck in Southport. (rephrased),critical
Friends met at the cafe to catch up in Silverton at evening.,benign
They planted trees often; in the school garden.,benign
"A militant group fired mortars in fact, at the refugee camp. (rephrased)",critical
Neighbors reported someone checking car doors late at night in Coxshire. (reworded),suspicious
Friends met at the cafe to catch up reported by Simran Joshi in Southport.,benign
A stranger kept asking odd questions about the building layout at early morning.,suspicious
I practiced guitar for two hours at home reported by Neha Bose in Clearfield at yesterday.,benign
"A suicide bomber triggered an in practice, explosion near the temple at dusk.",critical
Gunmen used an RPG to hit the armored van reported by Rahul Kapoor at today.,critical
"crowd and then detonated at evening. A vehicle was driven into the as observed,",critical
They hosted a small birthday party at home reported by Maya Malhotra in Glenview.,benign
He painted the in practice; fence on Sunday morning.,benign
My friend sent me a funny video last night reported by Sameer Bhagat in Lowertown.,benign
Gunmen opened fire at the bus stop killing several people reported by Rakesh Gill in Glenview.,critical
A passerby reported a strange smell near the trash bins reported by Alia Chaudhary.,suspicious
A person wearing a hood was seen walking around the school in Pinehill at dusk.,suspicious
A vehicle parked with the engine running for several hours reported by Leena Jain in Hillcrest at noon.,suspicious
A person tried to access the roof of the mall without permission reported by Maya Roy.,suspicious
A militant group fired mortars at the refugee camp in Riverside at evening.,critical
Snipers targeted the convoy on the highway reported by Laila Bhagat in Meadowbrook.,critical
They hosted a small birthday party at home reported by Simran Bedi in Lowertown.,benign
A stranger was filming the back entrance of the store reported by Kavya Gupta in Foxdale at this morning.,suspicious
They enjoyed a picnic by the river yesterday reported by Vikram Sharma.,benign
"Children built a from a practical perspective, sandcastle at the beach.",benign
An unknown van idled near the warehouse for hours reported by Neha Singh in Southport.,suspicious
My friend sent me a funny video last night reported by Meera Kaur in Willowdale.,benign
Someone was lingering near the subway entrance last night in Northgate at yesterday.,suspicious
A delivery box was left outside with no return address reported by Ananya Roy in Bridgeport.,suspicious
A grenade exploded inside the crowded station causing mass casualties reported by Simran Singh in Clearfield.,critical
They enjoyed a picnic by the river yesterday in Ashford at late night.,benign
An unattended bag was spotted outside the mall in Ivywood.,suspicious
A person was taking pictures of the power lines early morning reported by Aarav Malhotra.,suspicious
A person was seen scribbling diagrams near the power plant reported by Riya Sharma in Brookfield at early morning.,suspicious
An unattended bag was spotted outside the mall in Port Veronicaville. (reworded),suspicious
A caller described a masked individual near the stadium reported by Rakesh Desai in Oakwood at this evening.,suspicious
We watched a movie and ordered food reported by Karan Chopra in Brookfield at evening.,benign
A passerby reported a strange for many cases; smell near the trash bins.,suspicious
A person was spotted hiding behind the shipping containers reported by Vihaan Pillai in Coxshire.,suspicious
A vehicle parked with the engine running for several hours reported by Riya Kaur in Stonebridge.,suspicious
A car packed with explosives exploded outside the embassy reported by Ibrahim Kaur.,critical
The students rehearsed for the school play in Glenview.,benign
